max_ia_risk,max_copy_risk,min_speedup,t_l,t_h,speedup,ia_risk,copy_risk,delta_miou_ia,delta_accuracy_ia,delta_miou_copy,delta_accuracy_copy
0.2,0.15,,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.15,2.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.15,4.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.15,6.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.15,8.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.15,10.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.15,12.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.15,14.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.2,,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.2,2.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.2,4.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
