t_l,t_h,speedup,ia_risk,copy_risk,valid
0.37,0.46,2.202911805890536,0.449603888673586,0.2794694053858926,False
0.38,0.46,2.202911805890536,0.449603888673586,0.2794694053858926,False
0.38,0.45,2.202911805890536,0.449603888673586,0.2794694053858926,False
0.38,0.44,2.202911805890536,0.449603888673586,0.2794694053858926,False
0.38,0.43,2.202911805890536,0.449603888673586,0.2794694053858926,False
0.32,0.48,2.177987101480986,0.44426338192215425,0.29341065258410026,False
0.37,0.48,2.136682917016721,0.41515693172590923,0.29341065258410026,False
0.38,0.48,2.136682917016721,0.41515693172590923,0.29341065258410026,False
0.41,0.44,2.100250477041738,0.36904265551980675,0.2794694053858926,False
0.41,0.43,2.100250477041738,0.36904265551980675,0.2794694053858926,False
0.41,0.45,2.100250477041738,0.36904265551980675,0.2794694053858926,False
0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,False
0.41,0.46,2.100250477041738,0.36904265551980675,0.2794694053858926,False
0.37,0.5,2.0503824263216366,0.35186879188058967,0.3034934140490274,False
0.37,0.49,2.0503824263216366,0.35186879188058967,0.3034934140490274,False
0.37,0.51,2.0503824263216366,0.35186879188058967,0.3034934140490274,False
0.38,0.49,2.0503824263216366,0.35186879188058967,0.3034934140490274,False
0.38,0.51,2.0503824263216366,0.35186879188058967,0.3034934140490274,False
0.38,0.5,2.0503824263216366,0.35186879188058967,0.3034934140490274,False
0.41,0.48,2.039966161247452,0.31870793094203875,0.29341065258410026,False
0.41,0.51,1.9611575343793137,0.2874978050091933,0.3034934140490274,False
0.41,0.5,1.9611575343793137,0.2874978050091933,0.3034934140490274,False
0.41,0.49,1.9611575343793137,0.2874978050091933,0.3034934140490274,False
0.32,0.58,1.9508101875192503,0.3662632090108627,0.29309270773623586,False
0.41,0.53,1.9292160656665964,0.3172871108599544,0.3012106181129013,False
0.38,0.58,1.9176074874709288,0.34522352231076553,0.29309270773623586,False
0.37,0.58,1.9176074874709288,0.34522352231076553,0.29309270773623586,False
0.41,0.56,1.908493580124485,0.29956404281862464,0.2953388333094932,False
0.41,0.58,1.8393436267485488,0.29956404281862464,0.29309270773623586,False
0.37,0.62,1.819424974217935,0.35751602098571866,0.2864127964395069,False
0.38,0.62,1.819424974217935,0.35751602098571866,0.2864127964395069,False
