t_l,t_h,speedup,ia_risk,copy_risk,delta_miou_ia,delta_accuracy_ia,delta_miou_copy,delta_accuracy_copy,valid
0.37,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394,False
0.37,0.45,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394,False
0.37,0.44,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394,False
0.38,0.45,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394,False
0.38,0.44,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394,False
0.37,0.46,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394,False
0.38,0.46,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394,False
0.38,0.43,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394,False
0.38,0.42,2.202911805890536,0.449603888673586,0.2794694053858926,0.016580999999999995,-0.0058548,0.00867326732673267,-0.006696039603960394,False
0.32,0.48,2.177987101480986,0.44426338192215425,0.29341065258410026,0.013185076923076921,0.009006461538461536,0.008917708333333328,-0.005037499999999998,False
0.37,0.48,2.136682917016721,0.41515693172590923,0.29341065258410026,0.013988272727272726,-0.007412454545454547,0.008917708333333328,-0.005037499999999998,False
0.38,0.48,2.136682917016721,0.41515693172590923,0.29341065258410026,0.013988272727272726,-0.007412454545454547,0.008917708333333328,-0.005037499999999998,False
0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394,False
0.41,0.44,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394,False
0.41,0.46,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394,False
0.41,0.45,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394,False
0.41,0.43,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394,False
0.37,0.49,2.0503824263216366,0.35186879188058967,0.3034934140490274,0.011177529411764706,-0.025374588235294118,0.010774157303370785,-0.0009528089887640441,False
0.37,0.5,2.0503824263216366,0.35186879188058967,0.3034934140490274,0.011177529411764706,-0.025374588235294118,0.010774157303370785,-0.0009528089887640441,False
0.38,0.5,2.0503824263216366,0.35186879188058967,0.3034934140490274,0.011177529411764706,-0.025374588235294118,0.010774157303370785,-0.0009528089887640441,False
0.38,0.51,2.0503824263216366,0.35186879188058967,0.3034934140490274,0.011177529411764706,-0.025374588235294118,0.010774157303370785,-0.0009528089887640441,False
0.37,0.51,2.0503824263216366,0.35186879188058967,0.3034934140490274,0.011177529411764706,-0.025374588235294118,0.010774157303370785,-0.0009528089887640441,False
0.38,0.49,2.0503824263216366,0.35186879188058967,0.3034934140490274,0.011177529411764706,-0.025374588235294118,0.010774157303370785,-0.0009528089887640441,False
0.41,0.48,2.039966161247452,0.31870793094203875,0.29341065258410026,0.0005173333333333337,-0.0023458333333333317,0.008917708333333328,-0.005037499999999998,False
0.41,0.49,1.9611575343793137,0.2874978050091933,0.3034934140490274,0.0032709166666666663,-0.030325499999999995,0.010774157303370785,-0.0009528089887640441,False
0.41,0.51,1.9611575343793137,0.2874978050091933,0.3034934140490274,0.0032709166666666663,-0.030325499999999995,0.010774157303370785,-0.0009528089887640441,False
0.41,0.5,1.9611575343793137,0.2874978050091933,0.3034934140490274,0.0032709166666666663,-0.030325499999999995,0.010774157303370785,-0.0009528089887640441,False
0.32,0.58,1.9508101875192503,0.3662632090108627,0.29309270773623586,0.009982391304347827,-0.014322347826086957,0.016588311688311687,-0.006153246753246753,False
0.41,0.53,1.9292160656665964,0.3172871108599544,0.3012106181129013,0.0028199333333333338,-0.016140733333333337,0.011629069767441857,-0.0013604651162790681,False
0.38,0.58,1.9176074874709288,0.34522352231076553,0.29309270773623586,0.010098095238095236,-0.025144523809523804,0.016588311688311687,-0.006153246753246753,False
0.37,0.58,1.9176074874709288,0.34522352231076553,0.29309270773623586,0.010098095238095236,-0.025144523809523804,0.016588311688311687,-0.006153246753246753,False
0.37,0.62,1.819424974217935,0.35751602098571866,0.2864127964395069,0.004077851851851851,-0.015169074074074073,0.013770149253731342,-0.0072865671641791025,False
0.38,0.62,1.819424974217935,0.35751602098571866,0.2864127964395069,0.004077851851851851,-0.015169074074074073,0.013770149253731342,-0.0072865671641791025,False
0.41,0.61,1.7574718824595261,0.34522352231076553,0.2824083313770971,-0.0012440476190476199,-0.014023047619047612,0.01491176470588235,-0.006098529411764702,False
0.41,0.62,1.74882271219048,0.33104036767050016,0.2864127964395069,-0.0018484090909090913,-0.015550136363636361,0.013770149253731342,-0.0072865671641791025,False
