max_ia_risk,max_copy_risk,min_speedup,t_l,t_h,speedup,ia_risk,copy_risk,delta_miou_ia,delta_accuracy_ia,delta_miou_copy,delta_accuracy_copy
0.4,0.6,,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.6,2.0,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.65,,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.65,2.0,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.7,,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.7,2.0,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.75,,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.75,2.0,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.8,,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.8,2.0,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.85,,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.85,2.0,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.9,,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.9,2.0,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.95,,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
0.4,0.95,2.0,0.41,0.42,2.100250477041738,0.36904265551980675,0.2794694053858926,0.0030085999999999997,0.001782800000000001,0.00867326732673267,-0.006696039603960394
