t_l,t_h,speedup,ia_risk,copy_risk,delta_miou_ia,delta_accuracy_ia,delta_miou_copy,delta_accuracy_copy,valid
0.28,0.39,3.5056594855566927,1.0,0.17695886088673948,,,0.0031569852941176475,0.0021463235294117643,False
0.26,0.4,3.471293023706714,1.0,0.17654076516592115,,,0.0030669950738916258,0.002391379310344827,False
0.25,0.41,3.471293023706714,1.0,0.17654076516592115,,,0.0030669950738916258,0.002391379310344827,False
0.25,0.4,3.471293023706714,1.0,0.17654076516592115,,,0.0030669950738916258,0.002391379310344827,False
0.26,0.41,3.471293023706714,1.0,0.17654076516592115,,,0.0030669950738916258,0.002391379310344827,False
0.27,0.4,3.471293023706714,1.0,0.17654076516592115,,,0.0030669950738916258,0.002391379310344827,False
0.28,0.4,3.471293023706714,1.0,0.17654076516592115,,,0.0030669950738916258,0.002391379310344827,False
0.28,0.41,3.471293023706714,1.0,0.17654076516592115,,,0.0030669950738916258,0.002391379310344827,False
0.27,0.41,3.471293023706714,1.0,0.17654076516592115,,,0.0030669950738916258,0.002391379310344827,False
0.25,0.43,3.454361234684288,1.0,0.1756880172598663,-0.1096,0.3333,0.0032883950617283958,0.0020269135802469134,False
0.28,0.43,3.454361234684288,1.0,0.1756880172598663,-0.1096,0.3333,0.0032883950617283958,0.0020269135802469134,False
0.26,0.43,3.454361234684288,1.0,0.1756880172598663,-0.1096,0.3333,0.0032883950617283958,0.0020269135802469134,False
0.27,0.43,3.454361234684288,1.0,0.1756880172598663,-0.1096,0.3333,0.0032883950617283958,0.0020269135802469134,False
0.27,0.48,3.3482070223011826,0.9486832980505138,0.1746069643467733,-0.057050000000000003,0.16665,0.0035345043914680047,0.001401003764115433,False
0.26,0.48,3.3482070223011826,0.9486832980505138,0.1746069643467733,-0.057050000000000003,0.16665,0.0035345043914680047,0.001401003764115433,False
0.28,0.48,3.3482070223011826,0.9486832980505138,0.1746069643467733,-0.057050000000000003,0.16665,0.0035345043914680047,0.001401003764115433,False
0.25,0.48,3.3482070223011826,0.9486832980505138,0.1746069643467733,-0.057050000000000003,0.16665,0.0035345043914680047,0.001401003764115433,False
0.25,0.51,3.316844482228393,0.8041998943409083,0.17547834452629474,-0.038033333333333336,0.11109999999999999,0.004615384615384615,0.00216469104665826,False
0.27,0.51,3.316844482228393,0.8041998943409083,0.17547834452629474,-0.038033333333333336,0.11109999999999999,0.004615384615384615,0.00216469104665826,False
0.26,0.51,3.316844482228393,0.8041998943409083,0.17547834452629474,-0.038033333333333336,0.11109999999999999,0.004615384615384615,0.00216469104665826,False
0.28,0.51,3.316844482228393,0.8041998943409083,0.17547834452629474,-0.038033333333333336,0.11109999999999999,0.004615384615384615,0.00216469104665826,False
0.43,0.48,3.3165603097903986,0.9,0.1746069643467733,-0.0045,0.0,0.0035345043914680047,0.001401003764115433,False
0.43,0.51,3.285785110526945,0.6837722339831621,0.17547834452629474,-0.00225,0.0,0.004615384615384615,0.00216469104665826,False
0.28,0.53,3.2335509408546517,0.583890374619529,0.1739268077359032,-0.022,0.06666,0.004540281329923274,0.0018982097186700767,False
0.27,0.53,3.2335509408546517,0.583890374619529,0.1739268077359032,-0.022,0.06666,0.004540281329923274,0.0018982097186700767,False
0.26,0.53,3.2335509408546517,0.583890374619529,0.1739268077359032,-0.022,0.06666,0.004540281329923274,0.0018982097186700767,False
0.25,0.53,3.2335509408546517,0.583890374619529,0.1739268077359032,-0.022,0.06666,0.004540281329923274,0.0018982097186700767,False
0.28,0.54,3.211555623321121,0.5103163065514917,0.1745894529925757,-0.025566666666666668,0.055549999999999995,0.004426572528883183,0.002018741976893453,False
0.25,0.55,3.211555623321121,0.5103163065514917,0.1745894529925757,-0.025566666666666668,0.055549999999999995,0.004426572528883183,0.002018741976893453,False
0.25,0.54,3.211555623321121,0.5103163065514917,0.1745894529925757,-0.025566666666666668,0.055549999999999995,0.004426572528883183,0.002018741976893453,False
0.26,0.54,3.211555623321121,0.5103163065514917,0.1745894529925757,-0.025566666666666668,0.055549999999999995,0.004426572528883183,0.002018741976893453,False
0.28,0.55,3.211555623321121,0.5103163065514917,0.1745894529925757,-0.025566666666666668,0.055549999999999995,0.004426572528883183,0.002018741976893453,False
0.26,0.55,3.211555623321121,0.5103163065514917,0.1745894529925757,-0.025566666666666668,0.055549999999999995,0.004426572528883183,0.002018741976893453,False
0.27,0.54,3.211555623321121,0.5103163065514917,0.1745894529925757,-0.025566666666666668,0.055549999999999995,0.004426572528883183,0.002018741976893453,False
0.27,0.55,3.211555623321121,0.5103163065514917,0.1745894529925757,-0.025566666666666668,0.055549999999999995,0.004426572528883183,0.002018741976893453,False
0.43,0.53,3.204024982650937,0.4376586748096509,0.1739268077359032,-9.999999999999983e-05,0.0,0.004540281329923274,0.0018982097186700767,False
0.43,0.54,3.1824281737777973,0.36904265551980675,0.1745894529925757,-0.00876,0.0,0.004426572528883183,0.002018741976893453,False
0.43,0.55,3.1824281737777973,0.36904265551980675,0.1745894529925757,-0.00876,0.0,0.004426572528883183,0.002018741976893453,False
0.43,0.56,3.147073299349622,0.36904265551980675,0.17435975124188768,-0.00876,0.0,0.004275710594315246,0.0019025839793281646,False
0.25,0.57,3.140351116533426,0.3683623637899257,0.1741267964201932,-0.021555555555555557,0.04761111111111111,0.00438777633289987,0.0021315994798439533,False
0.26,0.57,3.140351116533426,0.3683623637899257,0.1741267964201932,-0.021555555555555557,0.04761111111111111,0.00438777633289987,0.0021315994798439533,False
0.27,0.57,3.140351116533426,0.3683623637899257,0.1741267964201932,-0.021555555555555557,0.04761111111111111,0.00438777633289987,0.0021315994798439533,False
0.28,0.57,3.140351116533426,0.3683623637899257,0.1741267964201932,-0.021555555555555557,0.04761111111111111,0.00438777633289987,0.0021315994798439533,False
